X,Y,LATITUDE,LONGITUDE,fid,barriere,druecker,elem_nr,gis_id,hmas,mas,MODEL,SCALE_X,SCALE_Y,SCALE_Z,HubDist,BEARING
392078.676995577,5819711.421999433,52.51681754,13.40952818,s_Mast_LSA.11322,,1,47540032_47540002.01,PK_16072014_05630,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.139068811950279,143.7629
392245.147995626,5819592.299999439,52.51577996,13.41201910,s_Mast_LSA.11306,,2,47540002_47540046.01,PK_16072014_07434,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,10.739081749870653,-74.72
392271.504995633,5819579.775999436,52.51567262,13.41241142,s_Mast_LSA.11301,,2,47540046_47540047.01,PK_16072014_05328,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.573763576003675,187.4797
392281.213995635,5819602.907999435,52.51588242,13.41254695,s_Mast_LSA.11299,,2,47540046_47540067.01,PK_16072014_07373,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.772502325488681,105.2294
392256.972995629,5819614.953999434,52.51598588,13.41218595,s_Mast_LSA.11298,,1,47540045_47540046.01,PK_16072014_05229,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.511597831698781,2.1366
392649.256995738,5819584.971999438,52.51579384,13.41797434,s_Mast_LSA.11276,,2,47540021_47540022.01,PK_16072014_02019,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.875099751404560,2.8362
392663.323995743,5819581.253999442,52.51576320,13.41818276,s_Mast_LSA.11275,,2,47540021_47540022.01,PK_16072014_02020,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,4.966132057680167,6.0098
392639.153995736,5819543.126999440,52.51541580,13.41783902,s_Mast_LSA.11302,,2,47540049_47540022.01,PK_16072014_07279,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.836438014709545,-66.2231
392641.715995736,5819558.148999442,52.51555131,13.41787191,s_Mast_LSA.11303,,2,47540049_47540022.01,PK_16072014_07278,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.006974958506138,110.3376
392663.721995743,5819528.249999441,52.51528695,13.41820573,s_Mast_LSA.11265,,2,47540022_47540016.01,PK_16072014_00979,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.102085551637078,190.0934
392673.829995745,5819549.168999442,52.51547693,13.41834788,s_Mast_LSA.11270,,2,47540022_47540033.01,PK_16072014_03932,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.106946601179641,-48.6282
390198.556995012,5819424.229999409,52.51386115,13.38192698,s_Mast_LSA.10361,,2,45540020_45540023.01,PK_22012014_01632,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,4.964826592145832,162.6901
390221.252995019,5819444.965999411,52.51405206,13.38225445,s_Mast_LSA.10154,,2,45540023_45540052.01,PK_18102013_01390,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.068163094732353,74.3661
390221.766995020,5819427.787999411,52.51389780,13.38226769,s_Mast_LSA.10151,,2,45540023_45540044.01,PK_18102013_00764,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.207352169704910,164.0894
390198.551995013,5819443.012999412,52.51402994,13.38192070,s_Mast_LSA.10157,,2,45540046_45540023.01,PK_18102013_00813,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.736568326332884,-16.0179
390484.263995102,5819506.729999413,52.51466002,13.38610827,s_Mast_LSA.10188,,2,45540051_45540053.01,PK_18102013_01975,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.745385910195111,-4.3362
390482.595995101,5819488.615999415,52.51449690,13.38608967,s_Mast_LSA.10144,,2,45540052_45540053.01,PK_18102013_01446,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.960208881617680,-5.7723
390499.106995106,5819487.191999415,52.51448742,13.38633335,s_Mast_LSA.10183,,2,45540053_45540057.01,PK_18102013_01948,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.352202627329550,174.4579
390684.053995163,5819523.211999417,52.51484824,13.38904582,s_Mast_LSA.10163,,2,45540031_45540030.01,PK_18102013_00367,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.320973540278736,-2.924
390682.911995163,5819504.678999414,52.51468146,13.38903509,s_Mast_LSA.10166,,2,45540053_45540030.01,PK_18102013_01613,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.001512376624840,264.9936
390701.435995169,5819503.081999418,52.51467082,13.38930848,s_Mast_LSA.10179,,2,45540030_45540029.01,PK_18102013_00319,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.602814801434428,176.4521
390703.243995170,5819521.599999416,52.51483760,13.38932902,s_Mast_LSA.10177,,2,45540030_45540014.01,PK_18102013_01673,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.243066265427143,84.6266
390816.294995204,5819533.772999420,52.51496965,13.39099031,s_Mast_LSA.10174,,2,45540015_45540014.01,PK_18102013_00163,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.849362404556875,-6.8914
390813.845995203,5819515.312999416,52.51480327,13.39096029,s_Mast_LSA.10182,,2,45540030_45540014.01,PK_18102013_01670,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.496549987730289,266.0182
390828.007995208,5819512.810999419,52.51478362,13.39116973,s_Mast_LSA.10176,,2,45540014_45540013.01,PK_18102013_00116,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,2.958500285717641,172.6767
390833.951995209,5819531.930999417,52.51495663,13.39125101,s_Mast_LSA.10172,,2,45540014_45540040.01,PK_18102013_01758,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.480824569333180,85.635
391828.831995507,5819424.928999430,52.51419339,13.40594088,s_Mast_LSA.11312,,2,46540049_46540078.01,PK_16072014_06210,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.931665893936412,41.785
391813.722995503,5819434.799999433,52.51427909,13.40571511,s_Mast_LSA.11313,,2,46540049_46540078.01,PK_16072014_06209,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.720040553644488,41.5492
391797.667995498,5819421.843999431,52.51415948,13.40548283,s_Mast_LSA.10373,,2,46540048_46540049.01,PK_22012014_05700,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.232771570259753,-37.5351
391816.163995503,5819385.757999432,52.51383885,13.40576702,s_Mast_LSA.10376,,2,46540052_46540049.02,PK_22012014_06060,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.876798600822757,222.4438
391804.732995500,5819399.529999430,52.51396035,13.40559416,s_Mast_LSA.10377,,2,46540052_46540049.02,PK_22012014_06059,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.901143934131102,221.518
391832.261995508,5819398.933999430,52.51396046,13.40599986,s_Mast_LSA.10276,,2,46540049_46540036.01,PK_22012014_12293,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.156232569728165,141.9852
390271.444995036,5819257.947999412,52.51238152,13.38305548,s_Mast_LSA.10152,,2,45540023_45540044.01,PK_18102013_00763,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.628134677671182,163.4211
390254.690995031,5819253.384999410,52.51233714,13.38281021,s_Mast_LSA.10150,,2,45540023_45540044.01,PK_18102013_00765,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.732410256522741,-15.9759
390506.350995110,5819212.130999415,52.51201701,13.38653061,s_Mast_LSA.10145,,2,45540056_45540054.01,PK_18102013_01803,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.755417696334627,86.6455
390519.521995114,5819213.089999414,52.51202827,13.38672430,s_Mast_LSA.10143,,2,45540056_45540054.01,PK_18102013_01804,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.125233270537001,175.1916
390706.739995172,5819230.817999417,52.51222516,13.38947608,s_Mast_LSA.10159,,2,45540028_45540027.01,PK_18102013_00214,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.120322764862632,-3.5881
390706.943995173,5819209.598999417,52.51203451,13.38948606,s_Mast_LSA.10168,,2,45540054_45540027.01,PK_18102013_02687,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,3.328071431020731,265.031
390725.629995178,5819225.971999415,52.51218539,13.38975591,s_Mast_LSA.10169,,2,45540027_45540011.01,PK_18102013_02782,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,3.208075323863960,86.5188
390724.048995178,5819205.852999418,52.51200427,13.38973924,s_Mast_LSA.10395,,2,45540027_45540026.01,PK_22012014_02304,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.379588808447115,174.7628
393040.194995848,5819309.447999449,52.51339463,13.42382183,s_Mast_LSA.11266,,2,47540034_48540018.01,PK_16072014_04236,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,10.172844544587550,-56.6192
393058.485795852,5819294.145699446,52.51326070,13.42409618,s_Mast_LSA.1063,2,2,48540018_48540011.01,Pk_13.04.2015_1063,750.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.992128444820221,211.5583
393076.907595857,5819334.982199447,52.51363130,13.42435440,s_Mast_LSA.1065,1,2,48540018_48540041.01,Pk_13.04.2015_1065,750.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,4.942738185901375,41.787
393088.000395861,5819319.918999447,52.51349811,13.42452264,s_Mast_LSA.1064,1,2,48540018_48540011.01,Pk_13.04.2015_1064,750.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,11.198338878855477,132.8478
393074.424495856,5819305.187699445,52.51336306,13.42432740,s_Mast_LSA.1062,1,2,48540018_48540011.01,Pk_17.04.2015_1062,750.0,2,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.606040829730393,131.8085
390329.194995057,5819003.591999413,52.51010734,13.38398998,s_Mast_LSA.10358,,2,45540043_45530010.01,PK_22012014_04410,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,11.393305927503684,-15.389
390330.265995057,5818981.909999413,52.50991271,13.38401290,s_Mast_LSA.10333,,2,45530012_45530010.01,PK_22012014_08289,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.850597762114518,264.1608
390353.990995065,5818980.790999413,52.50990743,13.38436271,s_Mast_LSA.10353,,2,45530010_45530009.01,PK_22012014_04348,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.081299081761922,164.5898
390354.031995064,5819001.994999412,52.51009799,13.38435632,s_Mast_LSA.10357,,2,45530010_45540059.01,PK_22012014_08370,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.138465089307951,85.7184
390721.783995179,5819036.725999416,52.51048394,13.38976144,s_Mast_LSA.10391,,2,45540026_45540025.01,PK_22012014_02262,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,4.065666716099257,-6.6007
390716.467995177,5819011.757999416,52.51025850,13.38969135,s_Mast_LSA.10343,,2,45540059_45540025.01,PK_22012014_08415,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.683273411089527,265.6038
390739.338995184,5819010.445999417,52.51025129,13.39002864,s_Mast_LSA.10337,,2,45540025_45530008.01,PK_22012014_02119,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.503457901664107,175.5534
390742.871995185,5819032.501999418,52.51045021,13.39007343,s_Mast_LSA.10345,,2,45540025_45540009.02,PK_22012014_08822,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.004946709498531,176.1276
390854.179995219,5819045.585999418,52.51059008,13.39170858,s_Mast_LSA.10396,,2,45540010_45540009.02,PK_22012014_00518,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.837228510388543,-3.9023
390850.777995218,5819022.726999419,52.51038398,13.39166598,s_Mast_LSA.10347,,2,45540025_45540009.02,PK_22012014_08820,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.826483559692642,265.356
390868.937995224,5819019.117999421,52.51035518,13.39193464,s_Mast_LSA.10371,,2,45540009_45530003.02,PK_22012014_00575,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.692682494739862,175.0716
390873.819995225,5819033.389999419,52.51048441,13.39200186,s_Mast_LSA.10403,,2,45540009_45540036.02,PK_22012014_08771,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,0.795929218043530,73.5727
390872.409995225,5819048.355999419,52.51061863,13.39197618,s_Mast_LSA.10404,,2,45540009_45540036.02,PK_22012014_08770,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.442296062485083,76.6695
390971.879165128,5819039.904761048,52.51056258,13.39344403,s_Mast_LSA.10400,,1,45540009_45540036.02,PK_22012014_08774,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.290325889233559,267.8089
390980.677995258,5819082.121999418,52.51094373,13.39355979,s_Mast_LSA.10405,,1,45540035_45540036.01,PK_22012014_03120,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.429493823336577,-5.3791
391011.227995267,5819076.162999420,52.51089629,13.39401172,s_Mast_LSA.10409,,1,45540036_46540067.01,PK_22012014_08519,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.917344126602647,86.3816
391012.665995267,5819059.052999420,52.51074281,13.39403850,s_Mast_LSA.10410,,1,45540036_46540067.01,PK_22012014_08518,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.253540181285937,265.9824
391300.196995353,5819081.514999424,52.51100208,13.39826622,s_Mast_LSA.10415,,2,46540069_46540101.01,PK_22012014_08660,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.218955003724173,266.4209
391515.217995418,5819086.603999425,52.51109064,13.40143163,s_Mast_LSA.10411,,2,46530009_46540101.01,PK_22012014_01172,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.442119366926924,173.5038
391485.682995408,5819082.561999427,52.51104844,13.40099793,s_Mast_LSA.10413,,2,46540069_46540101.01,PK_22012014_08662,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,10.592770542579418,254.4013
391482.966995408,5819099.752999426,52.51120239,13.40095231,s_Mast_LSA.10416,,2,46540069_46540101.01,PK_22012014_08659,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.737045226835962,78.5138
391502.584995413,5819123.931999427,52.51142358,13.40123338,s_Mast_LSA.10422,,2,46540101_46540046.01,PK_22012014_08705,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.520381998928830,72.4792
392087.558995584,5819028.310999434,52.51068038,13.40988069,s_Mast_LSA.10279,,2,47540060_47540001.01,PK_22012014_10105,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.123071960416693,-29.3221
392093.026995585,5819013.252999434,52.51054614,13.40996611,s_Mast_LSA.10368,,2,46530004_47540001.01,PK_22012014_00371,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,4.660111380243712,-88.3691
392122.137995594,5818999.602999437,52.51042923,13.41039932,s_Mast_LSA.10292,,2,47540001_47530007.01,PK_22012014_05050,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.911605064537124,145.2237
392110.786995590,5819021.858999432,52.51062699,13.41022491,s_Mast_LSA.10291,,2,47540001_47540058.01,PK_22012014_10060,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.879030275516238,102.5395
392514.369995704,5819055.004999440,52.51100459,13.41615862,s_Mast_LSA.10285,,1,47540009_47540008.01,PK_22012014_02696,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.780736220541907,-63.6101
392540.034995711,5819085.549999439,52.51128415,13.41652678,s_Mast_LSA.10283,,1,47540008_47540025.01,PK_22012014_05755,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,4.906037442392924,18.2765
392552.410995715,5819053.721999439,52.51100056,13.41671935,s_Mast_LSA.10280,,1,47540008_47540007.01,PK_22012014_02657,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.260796085740641,114.0246
392537.963995711,5819039.978999440,52.51087420,13.41651100,s_Mast_LSA.10287,,1,47530015_47540008.01,PK_22012014_06308,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.163840243008442,206.2571
390544.666995124,5819021.163999415,52.51030856,13.38715783,s_Mast_LSA.10390,,2,45540055_45540059.01,PK_22012014_09364,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.778030659946658,-27.6038
390575.877995133,5818995.681999416,52.51008583,13.38762591,s_Mast_LSA.10339,,2,45540059_45530011.01,PK_22012014_09296,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.157656689050898,150.4916
390568.048995131,5819015.591999413,52.51026318,13.38750405,s_Mast_LSA.10341,,2,45540059_45540025.01,PK_22012014_08417,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.599727298570893,85.7311
390552.349995126,5818998.927999415,52.51011027,13.38727831,s_Mast_LSA.10355,,2,45530010_45540059.01,PK_22012014_08372,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.863465383155923,265.3997
392849.820995798,5818923.850999444,52.50989198,13.42114183,s_Mast_LSA.10264,,1,47530009_47540072.01,PK_22012014_09801,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,6.985527544248428,25.5356
392853.431995799,5818896.777999444,52.50964939,13.42120373,s_Mast_LSA.10261,,1,47530020_47530009.01,PK_22012014_09700,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.762353468251727,204.683
392838.411995794,5818907.185999444,52.50973997,13.42097915,s_Mast_LSA.10262,,1,47540007_47530009.01,PK_22012014_02613,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.881373881556589,-66.1514
392864.048995801,5818914.315999444,52.50980908,13.42135446,s_Mast_LSA.10267,,1,47530009_48530001.01,PK_22012014_02534,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.435758512132516,113.9813
393445.635495958,5818943.832299451,52.51018832,13.42991116,s_Mast_LSA.1061,1,1,48540010_48530018.01,Pk_13.04.2015_1061,570.0,3,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.707045992993820,-56.6625
393449.401495958,5818959.594299449,52.51033071,13.42996158,s_Mast_LSA.1067,2,2,48540010_48530018.01,Pk_17.04.2015_1067,570.0,3,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.358991878952156,125.4487
393453.680495960,5818956.456899451,52.51030335,13.43002561,s_Mast_LSA.971,2,1,48540010_48530018.01,Pk_17.04.2015_971,560.0,3,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,7.261898830021130,124.031
393460.895195963,5818926.453999451,52.51003513,13.43014149,s_Mast_LSA.976,2,1,48530021_48530018.01,Pk_13.04.2015_976,560.0,3,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,8.073335255050697,202.2648
393461.312995962,5818992.762999452,52.51063112,13.43012640,s_Mast_LSA.958,1,1,48540010_48530018.01,Pk_13.04.2015_958,484.0,1,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,9.767707588307141,124.9038
392587.204995719,5819976.035999442,52.51929601,13.41693392,s_Mast_LSA.11289,,1,47550013_47540018.01,PK_16072014_01809,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,4.731534994750506,152.0187
392454.709995681,5820091.047999437,52.52030346,13.41494480,s_Mast_LSA.11330,,1,47550026_47550012.02,PK_16072014_03681,0.0,,/Assets/City Props Bundle/PREFABS/traffic_light_01_v2.prefab,30.48,30.48,30.48,5.585040193816530,222.5662
